booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking
2388,59358,Cancelled,3/8/2022,3/9/2022,1,62,1949,429,3/8/2022
2375,60375,Stayed,3/8/2022,3/9/2022,1,380,2469,523,3/8/2022
2073,71382,Stayed,3/10/2022,3/11/2022,1,486,2404,611,3/8/2022
2013,77745,Cancelled,3/10/2022,3/13/2022,1,571,12281,2598,3/8/2022
2189,99817,Stayed,3/8/2022,3/9/2022,1,244,1884,398,3/8/2022
2747,138423,Stayed,3/11/2022,3/14/2022,1,862,5733,1213,3/8/2022
2442,139191,No Show,3/11/2022,3/12/2022,1,33,2014,426,3/8/2022
2497,139421,Cancelled,3/8/2022,3/9/2022,1,207,1494,316,3/8/2022
2647,146622,Stayed,3/8/2022,3/9/2022,1,58,2209,468,3/8/2022
2218,162206,Stayed,3/10/2022,3/11/2022,1,841,2534,536,3/8/2022
2751,168301,Stayed,3/8/2022,3/9/2022,1,514,2079,440,3/8/2022
2316,170106,Cancelled,3/20/2022,3/21/2022,1,301,2924,618,3/8/2022
2220,181249,Stayed,3/9/2022,3/10/2022,1,220,1494,316,3/8/2022
2240,188854,Cancelled,3/9/2022,3/10/2022,1,315,3189,674,3/8/2022
2306,189223,Cancelled,3/8/2022,3/9/2022,1,357,3964,1007,3/8/2022
2026,193036,Stayed,3/9/2022,3/10/2022,1,88,2561,542,3/8/2022
2284,198949,Stayed,3/8/2022,3/9/2022,1,229,4159,880,3/8/2022
2619,714,Cancelled,3/10/2022,3/11/2022,1,239,2267,575,3/9/2022
2530,3176,Stayed,3/9/2022,3/10/2022,2,955,3188,702,3/9/2022
2594,3207,Stayed,3/9/2022,3/10/2022,1,346,2274,481,3/9/2022
2101,8656,Stayed,3/10/2022,3/11/2022,1,583,2729,578,3/9/2022
2657,9330,Stayed,3/9/2022,3/10/2022,1,417,2274,481,3/9/2022
2633,29269,Stayed,3/9/2022,3/11/2022,1,364,3572,756,3/9/2022
2636,51987,Stayed,3/9/2022,3/10/2022,1,364,2014,426,3/9/2022
2634,52445,Stayed,3/10/2022,3/11/2022,1,364,2144,453,3/9/2022
2385,55529,Stayed,3/9/2022,3/12/2022,1,270,11630,2461,3/9/2022
2060,58266,Stayed,3/18/2022,3/19/2022,1,194,2339,495,3/9/2022
2484,58429,Cancelled,3/9/2022,3/10/2022,1,13,1624,343,3/9/2022
2629,58429,Cancelled,4/2/2022,4/6/2022,1,364,7623,1613,3/9/2022
2803,66504,Stayed,3/10/2022,3/11/2022,1,267,6109,1293,3/9/2022
2162,66762,Stayed,3/11/2022,3/12/2022,1,84,3314,701,3/9/2022
2574,74860,Stayed,3/14/2022,3/20/2022,1,653,14290,3023,3/9/2022
2581,74860,Cancelled,3/10/2022,3/17/2022,1,653,17281,3655,3/9/2022
2009,77745,Stayed,3/13/2022,3/14/2022,1,571,3834,811,3/9/2022
2049,102620,Stayed,3/9/2022,3/10/2022,1,195,3374,857,3/9/2022
2062,112916,Stayed,3/10/2022,3/11/2022,1,194,2274,481,3/9/2022
2192,118052,Stayed,3/9/2022,3/11/2022,1,554,4612,976,3/9/2022
2244,121464,Cancelled,3/12/2022,3/13/2022,1,315,3272,692,3/9/2022
2246,121464,Cancelled,3/11/2022,3/12/2022,1,315,3189,674,3/9/2022
2314,121464,Cancelled,3/13/2022,3/14/2022,1,301,3249,688,3/9/2022
2011,122584,Stayed,3/10/2022,3/11/2022,1,571,4224,893,3/9/2022
2875,124293,Stayed,3/11/2022,3/12/2022,1,162,2561,542,3/9/2022
2361,129675,Cancelled,3/14/2022,3/15/2022,1,91,2404,508,3/9/2022
2830,133499,Stayed,3/9/2022,3/10/2022,1,188,2404,508,3/9/2022
2323,134416,Stayed,3/10/2022,3/11/2022,1,314,1964,416,3/9/2022
2871,140493,Cancelled,3/11/2022,3/12/2022,3,162,6681,1414,3/9/2022
2872,140493,Cancelled,3/10/2022,3/11/2022,3,162,7281,1540,3/9/2022
2874,140493,Cancelled,3/11/2022,3/12/2022,3,162,6681,1414,3/9/2022
2876,140493,Cancelled,3/10/2022,3/11/2022,3,162,7281,1540,3/9/2022
2829,141952,Stayed,3/9/2022,3/10/2022,1,188,2209,468,3/9/2022
2927,143748,Stayed,3/9/2022,3/10/2022,1,646,3211,680,3/9/2022
2646,146622,Stayed,3/9/2022,3/10/2022,1,58,2404,508,3/9/2022
2338,168493,Cancelled,3/9/2022,3/10/2022,1,683,5199,1100,3/9/2022
2239,188854,Cancelled,3/10/2022,3/11/2022,1,315,3488,738,3/9/2022
2243,188854,Stayed,3/12/2022,3/13/2022,1,315,3272,692,3/9/2022
2024,193036,Stayed,3/10/2022,3/12/2022,1,88,6492,1374,3/9/2022
2592,3207,Stayed,3/10/2022,3/11/2022,1,346,2014,426,3/10/2022
2495,6006,Cancelled,3/11/2022,3/12/2022,1,207,1884,398,3/10/2022
2444,7731,Cancelled,3/11/2022,3/12/2022,1,33,2209,468,3/10/2022
2689,10015,Stayed,3/11/2022,3/14/2022,1,996,8966,1896,3/10/2022
2387,13091,Stayed,3/10/2022,3/11/2022,1,62,1559,330,3/10/2022
2903,31994,Cancelled,3/12/2022,3/14/2022,1,206,5457,1200,3/10/2022
2270,33978,Stayed,3/13/2022,3/17/2022,1,473,8705,1841,3/10/2022
2100,51469,Stayed,3/11/2022,3/12/2022,1,583,2859,605,3/10/2022
2023,57835,Stayed,3/15/2022,3/17/2022,1,88,6427,1360,3/10/2022
2315,62390,Cancelled,3/16/2022,3/17/2022,1,301,2924,618,3/10/2022
2881,69332,Stayed,3/11/2022,3/12/2022,2,436,3767,828,3/10/2022
2922,76046,No Show,3/10/2022,3/11/2022,1,411,2924,618,3/10/2022
2164,82641,Cancelled,3/10/2022,3/11/2022,2,894,6497,1429,3/10/2022
2787,88044,Stayed,3/14/2022,3/16/2022,1,336,12217,2585,3/10/2022
2854,109075,Stayed,3/10/2022,3/11/2022,1,59,1624,343,3/10/2022
2457,139383,Stayed,3/10/2022,3/11/2022,1,33,1949,413,3/10/2022
2865,140493,No Show,3/18/2022,3/19/2022,1,162,4459,944,3/10/2022
2257,146507,Cancelled,3/10/2022,3/11/2022,1,557,2924,644,3/10/2022
2591,150771,Stayed,3/11/2022,3/12/2022,1,346,2339,495,3/10/2022
2396,162144,Stayed,3/10/2022,3/11/2022,1,233,2924,644,3/10/2022
2483,165031,Stayed,3/10/2022,3/11/2022,1,13,1949,413,3/10/2022
2302,168493,Cancelled,3/10/2022,3/11/2022,1,357,4549,963,3/10/2022
2188,179948,Stayed,3/12/2022,3/13/2022,1,244,2404,611,3/10/2022
2879,183032,Cancelled,3/15/2022,3/16/2022,1,651,2209,468,3/10/2022
2445,190208,Stayed,3/10/2022,3/11/2022,1,33,1949,413,3/10/2022
2593,190827,Cancelled,3/10/2022,3/11/2022,1,346,1624,358,3/10/2022
2577,195924,Stayed,3/11/2022,3/12/2022,1,653,2339,495,3/10/2022
2529,8864,Stayed,3/11/2022,3/12/2022,1,955,1676,354,3/11/2022
2104,17049,Cancelled,3/20/2022,3/21/2022,1,583,2924,618,3/11/2022
2443,21418,Cancelled,3/11/2022,3/12/2022,1,33,1949,413,3/11/2022
2608,25479,Stayed,3/11/2022,3/12/2022,1,50,2664,563,3/11/2022
2630,27492,Stayed,3/11/2022,3/12/2022,1,364,1689,358,3/11/2022
2631,27492,Cancelled,3/11/2022,3/12/2022,1,364,1689,358,3/11/2022
2632,27492,Cancelled,3/11/2022,3/12/2022,1,364,1689,358,3/11/2022
2895,31994,Cancelled,3/12/2022,3/14/2022,1,777,5717,1257,3/11/2022
2295,43107,Stayed,3/11/2022,3/12/2022,1,99,4419,935,3/11/2022
2212,74224,Stayed,3/11/2022,3/12/2022,1,633,3964,838,3/11/2022
2078,76337,Stayed,3/11/2022,3/12/2022,1,486,2599,660,3/11/2022
2193,79360,Stayed,3/12/2022,3/13/2022,1,353,2664,563,3/11/2022
2179,87053,Cancelled,3/25/2022,3/26/2022,1,83,2751,605,3/11/2022
2238,101173,Stayed,3/11/2022,3/12/2022,1,315,2812,595,3/11/2022
2250,106125,Cancelled,3/11/2022,3/12/2022,1,48,2924,743,3/11/2022
2664,106764,Stayed,3/11/2022,3/12/2022,1,522,2209,468,3/11/2022
2853,112455,Stayed,3/12/2022,3/13/2022,1,59,1754,371,3/11/2022
2424,116003,Stayed,3/11/2022,3/12/2022,1,3,2469,523,3/11/2022
2053,122286,Stayed,3/11/2022,3/12/2022,1,468,2989,633,3/11/2022
2054,122286,Cancelled,3/12/2022,3/13/2022,1,468,3119,660,3/11/2022
2203,137492,Stayed,3/11/2022,3/12/2022,1,820,2144,453,3/11/2022
2105,140507,Stayed,4/7/2022,4/8/2022,2,245,5792,1225,3/11/2022
2550,140525,Cancelled,3/11/2022,3/12/2022,1,181,1754,386,3/11/2022
2699,141740,No Show,3/11/2022,3/12/2022,1,808,2079,440,3/11/2022
2547,147278,Stayed,3/14/2022,3/15/2022,1,513,2469,523,3/11/2022
2511,151754,Cancelled,3/11/2022,3/12/2022,2,440,5067,1073,3/11/2022
2722,158172,Stayed,3/12/2022,3/13/2022,1,704,2228,565,3/11/2022
2554,171784,Stayed,3/11/2022,3/12/2022,1,848,2014,426,3/11/2022
2151,173516,Stayed,3/11/2022,3/12/2022,1,597,3379,715,3/11/2022
2913,175573,Stayed,3/11/2022,3/12/2022,1,677,2079,440,3/11/2022
2914,187359,Cancelled,3/11/2022,3/15/2022,1,601,8055,1772,3/11/2022
2804,189009,Stayed,3/11/2022,3/12/2022,1,537,6889,1749,3/11/2022
2301,189288,Stayed,3/11/2022,3/13/2022,1,357,7537,1595,3/11/2022
2099,8656,Stayed,3/12/2022,3/13/2022,1,583,3054,646,3/12/2022
2475,8704,Stayed,3/13/2022,3/15/2022,1,449,3812,806,3/12/2022
2476,8704,Stayed,3/12/2022,3/15/2022,1,449,5717,1210,3/12/2022
2707,13138,Cancelled,8/16/2022,8/17/2022,1,277,1949,0,3/12/2022
2264,18586,Stayed,3/12/2022,3/14/2022,1,883,7176,1518,3/12/2022
2154,26389,Stayed,3/13/2022,3/14/2022,1,154,2599,550,3/12/2022
2113,30752,Stayed,3/14/2022,3/15/2022,1,295,2534,558,3/12/2022
2256,31316,No Show,3/12/2022,3/13/2022,1,557,2469,523,3/12/2022
2395,33092,Stayed,3/12/2022,3/13/2022,1,233,2729,578,3/12/2022
2749,62941,Stayed,3/12/2022,3/13/2022,4,450,9355,2375,3/12/2022
2331,63032,Stayed,3/12/2022,3/13/2022,2,331,5067,1114,3/12/2022
2912,67915,Stayed,3/12/2022,3/13/2022,1,677,1912,405,3/12/2022
2590,108140,Cancelled,3/13/2022,3/14/2022,1,346,2209,561,3/12/2022
2181,109973,Cancelled,3/13/2022,3/14/2022,1,83,1840,389,3/12/2022
2467,127299,Stayed,3/12/2022,3/13/2022,1,37,2599,572,3/12/2022
2367,139495,Cancelled,3/17/2022,3/19/2022,1,370,5379,1184,3/12/2022
2873,140493,No Show,3/12/2022,3/13/2022,2,162,4794,1014,3/12/2022
2163,147466,No Show,3/12/2022,3/13/2022,1,894,2014,426,3/12/2022
2010,164004,Stayed,3/12/2022,3/13/2022,1,571,3834,811,3/12/2022
2456,188432,Cancelled,3/13/2022,3/14/2022,1,33,1949,413,3/12/2022
2350,12377,Stayed,3/16/2022,3/18/2022,1,25,6042,1278,3/13/2022
2345,16238,Stayed,3/13/2022,3/14/2022,2,398,5197,1100,3/13/2022
2607,20133,Stayed,3/14/2022,3/15/2022,1,50,2339,515,3/13/2022
2539,23503,Stayed,3/14/2022,3/15/2022,1,515,2469,523,3/13/2022
2540,23503,Cancelled,3/13/2022,3/14/2022,1,515,2274,481,3/13/2022
2032,26893,No Show,3/13/2022,3/14/2022,1,859,1559,343,3/13/2022
2559,48070,Stayed,3/14/2022,3/15/2022,1,131,2729,578,3/13/2022
2680,62188,Stayed,3/13/2022,3/14/2022,1,478,2144,453,3/13/2022
2526,85431,No Show,3/18/2022,3/19/2022,1,955,2171,460,3/13/2022
2730,90948,Cancelled,3/22/2022,3/23/2022,1,689,3184,673,3/13/2022
2731,90948,Cancelled,3/21/2022,3/22/2022,1,689,3184,673,3/13/2022
2732,90948,Cancelled,3/20/2022,3/21/2022,1,689,3184,673,3/13/2022
2332,96030,Cancelled,3/23/2022,3/24/2022,1,308,2599,550,3/13/2022
2112,96585,Stayed,3/15/2022,3/17/2022,1,295,5067,1114,3/13/2022
2528,110256,Stayed,3/13/2022,3/14/2022,1,955,1594,338,3/13/2022
2728,114013,Cancelled,3/20/2022,3/21/2022,1,689,3184,673,3/13/2022
2729,114013,Cancelled,3/21/2022,3/22/2022,1,689,3184,673,3/13/2022
2363,129595,Cancelled,4/1/2022,4/5/2022,1,370,9168,1939,3/13/2022
2217,137492,Stayed,3/13/2022,3/14/2022,1,635,1949,413,3/13/2022
2210,142291,Stayed,3/13/2022,3/15/2022,1,978,8252,1746,3/13/2022
2070,148274,Stayed,3/15/2022,3/18/2022,1,486,7601,1608,3/13/2022
2057,172023,Cancelled,3/18/2022,3/19/2022,1,152,2664,563,3/13/2022
2039,175955,Stayed,3/13/2022,3/14/2022,1,195,2392,506,3/13/2022
2300,189288,Stayed,3/13/2022,3/14/2022,1,357,3249,688,3/13/2022
2482,3424,Stayed,3/14/2022,3/15/2022,1,13,1819,385,3/14/2022
2693,9354,Stayed,3/15/2022,3/17/2022,1,997,5977,1265,3/14/2022
2466,9634,Cancelled,3/16/2022,3/17/2022,1,37,2209,468,3/14/2022
2423,9858,Cancelled,3/14/2022,3/15/2022,1,29,1494,316,3/14/2022
2688,10015,Stayed,3/14/2022,3/15/2022,1,996,2664,563,3/14/2022
2774,20387,Stayed,3/16/2022,3/18/2022,1,306,9617,2035,3/14/2022
2248,21651,Stayed,3/15/2022,3/18/2022,1,309,7145,1572,3/14/2022
2794,43432,Stayed,3/20/2022,3/22/2022,1,226,5590,0,3/14/2022
2606,45644,Stayed,3/14/2022,3/17/2022,1,50,6626,1401,3/14/2022
2118,47251,Stayed,3/14/2022,3/16/2022,1,86,5754,1266,3/14/2022
2018,66762,Stayed,3/18/2022,3/19/2022,1,109,3119,660,3/14/2022
2788,72165,Stayed,3/14/2022,3/15/2022,1,336,4224,893,3/14/2022
2384,76528,Cancelled,3/14/2022,3/15/2022,1,270,2794,710,3/14/2022
2947,78365,Stayed,3/14/2022,3/15/2022,1,619,1884,398,3/14/2022
2948,78365,Cancelled,3/14/2022,3/15/2022,1,619,2144,453,3/14/2022
2072,86676,Stayed,3/16/2022,3/17/2022,1,486,2209,468,3/14/2022
2836,88586,Stayed,3/14/2022,3/15/2022,1,282,2274,501,3/14/2022
2171,100829,Stayed,3/25/2022,3/26/2022,2,975,4287,908,3/14/2022
2878,114490,Stayed,3/14/2022,3/15/2022,1,651,1949,413,3/14/2022
2089,130034,Stayed,3/21/2022,3/23/2022,1,107,5587,1183,3/14/2022
2071,130739,Stayed,3/17/2022,3/18/2022,1,486,2404,529,3/14/2022
2712,136170,Cancelled,3/14/2022,3/15/2022,1,342,1884,398,3/14/2022
2771,137032,Stayed,3/14/2022,3/15/2022,1,139,1594,338,3/14/2022
2870,140493,No Show,3/14/2022,3/16/2022,3,162,12199,2581,3/14/2022
2196,141329,Stayed,3/19/2022,3/20/2022,1,757,2821,597,3/14/2022
2717,148025,Stayed,3/14/2022,3/15/2022,1,345,2262,497,3/14/2022
2682,150206,Stayed,3/17/2022,3/20/2022,1,702,7145,1814,3/14/2022
2034,171586,Stayed,3/15/2022,3/16/2022,1,232,2040,431,3/14/2022
2061,172023,Stayed,3/18/2022,3/19/2022,1,194,2404,508,3/14/2022
2571,178405,Stayed,3/22/2022,3/23/2022,1,653,2339,495,3/14/2022
2690,184227,Stayed,3/14/2022,3/15/2022,1,661,2274,501,3/14/2022
2199,3427,No Show,3/15/2022,3/16/2022,1,691,2490,527,3/15/2022
2471,8704,Stayed,3/15/2022,3/20/2022,1,449,9744,2061,3/15/2022
2687,10015,Stayed,3/15/2022,3/16/2022,1,996,2794,591,3/15/2022
2737,18625,Stayed,3/18/2022,3/20/2022,1,599,4521,957,3/15/2022
2117,47251,Stayed,3/16/2022,3/17/2022,1,86,2764,608,3/15/2022
2833,49071,Stayed,4/27/2022,5/1/2022,1,117,21315,4509,3/15/2022
2576,56894,Stayed,3/15/2022,3/16/2022,1,653,1884,398,3/15/2022
2546,56905,Stayed,3/15/2022,3/16/2022,1,513,2014,426,3/15/2022
2799,59024,Stayed,3/15/2022,3/17/2022,2,226,12220,0,3/15/2022
2868,64828,Cancelled,3/15/2022,3/16/2022,1,162,2059,436,3/15/2022
2869,64828,Cancelled,3/15/2022,3/16/2022,1,162,2844,602,3/15/2022
2686,76858,Stayed,3/16/2022,3/17/2022,1,483,1819,385,3/15/2022
2956,78365,Stayed,3/15/2022,3/16/2022,1,619,2014,426,3/15/2022
2108,83992,Stayed,3/15/2022,3/17/2022,1,944,3739,791,3/15/2022
2508,87679,Stayed,3/16/2022,3/17/2022,1,629,1559,330,3/15/2022
2326,92056,No Show,3/15/2022,3/16/2022,1,314,1906,419,3/15/2022
2377,96349,Stayed,3/19/2022,3/20/2022,1,130,1559,330,3/15/2022
2236,101173,Stayed,3/16/2022,3/18/2022,1,315,5546,1174,3/15/2022
2652,106080,Stayed,3/15/2022,3/16/2022,1,448,2014,426,3/15/2022
2255,111771,Cancelled,3/15/2022,3/16/2022,1,557,2469,627,3/15/2022
2313,134413,Cancelled,3/23/2022,3/24/2022,1,301,2924,618,3/15/2022
2663,136602,Stayed,3/15/2022,3/16/2022,1,522,1689,358,3/15/2022
2770,137032,Stayed,3/15/2022,3/16/2022,1,139,1594,338,3/15/2022
2866,140493,No Show,3/15/2022,3/16/2022,2,162,3541,749,3/15/2022
2867,140493,No Show,3/15/2022,3/16/2022,2,162,3541,749,3/15/2022
2322,145095,No Show,3/15/2022,3/17/2022,1,314,3812,0,3/15/2022
2852,173243,Cancelled,3/20/2022,3/21/2022,1,59,1884,398,3/15/2022
2422,179042,No Show,3/15/2022,3/16/2022,1,29,1884,398,3/15/2022
2603,2831,Stayed,3/17/2022,3/18/2022,1,176,2236,473,3/16/2022
2197,3427,Stayed,3/17/2022,3/18/2022,1,691,2093,443,3/16/2022
2616,5397,Cancelled,3/19/2022,3/20/2022,1,239,2050,433,3/16/2022
2901,12340,Stayed,3/16/2022,3/19/2022,1,206,8900,2259,3/16/2022
2271,19221,Stayed,3/16/2022,3/17/2022,1,473,2209,486,3/16/2022
2618,21072,No Show,3/18/2022,3/19/2022,1,239,1970,417,3/16/2022
2694,53581,Stayed,3/16/2022,3/17/2022,1,997,2924,618,3/16/2022
2527,54699,Cancelled,3/17/2022,3/18/2022,1,955,1715,377,3/16/2022
2545,56905,Stayed,3/16/2022,3/17/2022,1,513,2274,481,3/16/2022
2008,61516,Stayed,3/17/2022,3/18/2022,1,571,4126,873,3/16/2022
2083,67529,Stayed,3/17/2022,3/18/2022,1,402,1299,275,3/16/2022
2946,78365,Stayed,3/16/2022,3/17/2022,1,619,2404,508,3/16/2022
2440,85376,Stayed,3/16/2022,3/17/2022,1,33,1689,358,3/16/2022
2779,91912,Stayed,3/16/2022,3/17/2022,1,294,1851,392,3/16/2022
2786,105268,Cancelled,3/19/2022,3/20/2022,1,336,5459,1155,3/16/2022
2095,106210,Stayed,3/27/2022,3/30/2022,1,274,6930,1525,3/16/2022
2269,122970,No Show,3/16/2022,3/17/2022,1,473,2014,426,3/16/2022
2299,139526,Stayed,3/16/2022,3/17/2022,1,357,3444,728,3/16/2022
2209,149275,Stayed,3/16/2022,3/17/2022,1,978,3769,829,3/16/2022
2472,149975,Cancelled,3/17/2022,3/18/2022,1,449,2192,464,3/16/2022
2254,156506,Stayed,3/16/2022,3/17/2022,1,557,2144,472,3/16/2022
2782,172517,Cancelled,3/19/2022,3/20/2022,1,858,4354,1106,3/16/2022
2838,172729,Cancelled,3/16/2022,3/18/2022,1,325,6367,1400,3/16/2022
2283,186697,No Show,3/17/2022,3/20/2022,1,229,11501,2433,3/16/2022
2919,194329,Stayed,3/24/2022,3/27/2022,2,663,22495,4759,3/16/2022
2920,194329,Stayed,3/23/2022,3/24/2022,1,663,3920,829,3/16/2022
2789,9732,Stayed,3/21/2022,3/23/2022,1,136,8317,1760,3/17/2022
2902,12340,Stayed,3/17/2022,3/18/2022,1,206,2339,515,3/17/2022
2439,14601,Cancelled,3/18/2022,3/19/2022,1,33,2274,481,3/17/2022
2143,15169,Cancelled,4/21/2022,4/23/2022,1,760,5047,1068,3/17/2022
2144,15169,Cancelled,4/21/2022,4/23/2022,1,760,5047,1068,3/17/2022
2790,17865,Cancelled,3/17/2022,3/18/2022,1,136,3444,728,3/17/2022
2659,19988,Cancelled,3/17/2022,3/18/2022,1,417,1477,375,3/17/2022
2156,26389,Stayed,3/17/2022,3/18/2022,1,154,2209,468,3/17/2022
2662,35242,Stayed,3/17/2022,3/18/2022,1,522,1754,371,3/17/2022
2656,47195,Stayed,3/17/2022,3/18/2022,1,417,1798,381,3/17/2022
2812,53257,Stayed,3/17/2022,3/18/2022,1,885,2469,627,3/17/2022
2080,55529,Stayed,3/18/2022,3/19/2022,1,153,2144,453,3/17/2022
2237,56558,Stayed,3/17/2022,3/18/2022,1,315,3285,695,3/17/2022
2544,56905,Stayed,3/17/2022,3/18/2022,1,513,2274,481,3/17/2022
2173,73181,Stayed,3/17/2022,3/19/2022,1,756,4742,1203,3/17/2022
2778,91912,Stayed,3/17/2022,3/18/2022,1,294,1798,381,3/17/2022
2806,105268,Cancelled,3/19/2022,3/20/2022,1,847,5914,1301,3/17/2022
2823,105268,Cancelled,3/19/2022,3/20/2022,1,800,4263,902,3/17/2022
2880,114490,Stayed,3/17/2022,3/18/2022,1,436,2339,495,3/17/2022
2097,116485,Stayed,3/19/2022,3/20/2022,1,56,1950,413,3/17/2022
2005,119697,Stayed,3/17/2022,3/18/2022,2,252,6399,1354,3/17/2022
2309,121464,Cancelled,4/16/2022,4/17/2022,1,301,3054,646,3/17/2022
2358,125282,Stayed,3/17/2022,3/18/2022,1,366,1743,369,3/17/2022
2940,126588,Stayed,3/17/2022,3/18/2022,1,211,3834,811,3/17/2022
2353,133863,Stayed,3/17/2022,3/18/2022,1,415,4159,880,3/17/2022
2354,133863,No Show,3/17/2022,3/18/2022,1,394,4549,963,3/17/2022
2930,161789,Stayed,3/17/2022,3/18/2022,1,236,4159,1056,3/17/2022
2084,171522,Stayed,3/17/2022,3/18/2022,1,402,1624,343,3/17/2022
2235,188854,Cancelled,3/19/2022,3/20/2022,1,315,3189,674,3/17/2022
2575,195924,Cancelled,3/18/2022,3/19/2022,1,653,2794,591,3/17/2022
2543,14601,Stayed,3/18/2022,3/19/2022,1,513,2469,523,3/18/2022
2366,21954,Cancelled,3/18/2022,3/19/2022,1,370,1993,506,3/18/2022
2676,23493,Stayed,3/18/2022,3/19/2022,1,262,2404,508,3/18/2022
2564,30578,No Show,3/18/2022,3/19/2022,1,466,1868,474,3/18/2022
2538,33493,Stayed,3/18/2022,3/19/2022,1,515,2664,563,3/18/2022
2588,42741,Stayed,3/18/2022,3/19/2022,1,346,2729,578,3/18/2022
2170,47628,Stayed,3/18/2022,3/19/2022,1,251,2014,426,3/18/2022
2159,52281,Stayed,3/18/2022,3/20/2022,1,84,3637,770,3/18/2022
2160,52281,Cancelled,3/18/2022,3/19/2022,1,84,2079,440,3/18/2022
2161,52281,Cancelled,3/18/2022,3/20/2022,1,84,3637,770,3/18/2022
2174,52617,Stayed,3/18/2022,3/20/2022,1,756,5392,1141,3/18/2022
2703,68193,Cancelled,4/11/2022,4/14/2022,1,703,8381,1773,3/18/2022
2172,73181,Stayed,3/19/2022,3/20/2022,1,756,1884,398,3/18/2022
2185,73651,Stayed,3/18/2022,3/19/2022,1,106,2274,481,3/18/2022
2621,75870,Cancelled,3/18/2022,3/19/2022,1,400,2079,440,3/18/2022
2462,85376,Stayed,3/18/2022,3/19/2022,1,305,1754,371,3/18/2022
2463,85376,Cancelled,3/18/2022,3/19/2022,1,305,1559,330,3/18/2022
2692,88934,Cancelled,3/20/2022,3/21/2022,1,505,1754,371,3/18/2022
2589,106973,Cancelled,3/19/2022,3/20/2022,1,346,2729,601,3/18/2022
2736,109970,Stayed,3/18/2022,3/19/2022,1,157,2079,440,3/18/2022
2764,112239,Cancelled,4/14/2022,4/16/2022,2,139,6739,1426,3/18/2022
2617,113889,Stayed,3/18/2022,3/19/2022,1,239,2363,501,3/18/2022
2960,119652,Cancelled,3/20/2022,3/21/2022,1,853,3444,728,3/18/2022
2552,121788,Cancelled,3/19/2022,3/20/2022,1,399,2664,563,3/18/2022
2180,127496,Cancelled,3/18/2022,3/19/2022,1,83,3008,637,3/18/2022
2225,130583,Stayed,3/19/2022,3/20/2022,1,299,4029,853,3/18/2022
2848,133115,Cancelled,3/18/2022,3/20/2022,1,261,4417,935,3/18/2022
2716,141740,Stayed,3/19/2022,3/20/2022,1,345,2419,512,3/18/2022
2565,143053,Cancelled,3/18/2022,3/19/2022,1,466,1868,411,3/18/2022
2858,151754,Cancelled,3/18/2022,3/19/2022,1,574,2664,563,3/18/2022
2461,155152,Stayed,3/18/2022,3/19/2022,1,305,2274,481,3/18/2022
2421,163241,Cancelled,3/20/2022,3/21/2022,1,29,2404,508,3/18/2022
2167,164004,Stayed,3/18/2022,3/19/2022,1,612,2729,578,3/18/2022
2059,172023,Stayed,3/24/2022,3/26/2022,1,194,4677,990,3/18/2022
2877,173243,Cancelled,3/20/2022,3/21/2022,1,651,1429,303,3/18/2022
2365,177699,Cancelled,3/20/2022,3/21/2022,1,370,2081,528,3/18/2022
2438,188432,No Show,3/19/2022,3/20/2022,1,33,2274,481,3/18/2022
2165,194199,Cancelled,3/18/2022,3/19/2022,1,907,2469,523,3/18/2022
2281,198621,Cancelled,3/18/2022,3/19/2022,1,422,4614,976,3/18/2022
2587,3207,Stayed,3/19/2022,3/20/2022,1,346,1949,413,3/19/2022
2675,3231,Stayed,3/20/2022,3/21/2022,1,655,2079,440,3/19/2022
2615,5397,Stayed,3/20/2022,3/21/2022,1,239,1888,399,3/19/2022
2481,12485,Stayed,3/19/2022,3/20/2022,2,13,3377,715,3/19/2022
2145,15169,Cancelled,4/21/2022,4/23/2022,1,760,5026,1064,3/19/2022
2146,15169,Cancelled,4/21/2022,4/23/2022,2,760,10052,2126,3/19/2022
2822,40124,Cancelled,3/19/2022,3/20/2022,1,800,2461,520,3/19/2022
2383,44138,Cancelled,3/19/2022,3/20/2022,1,391,2209,561,3/19/2022
2847,54065,Stayed,3/19/2022,3/20/2022,1,261,2144,453,3/19/2022
2214,55660,Stayed,3/20/2022,3/21/2022,1,219,1689,372,3/19/2022
2133,57801,Stayed,3/19/2022,3/20/2022,1,161,1791,380,3/19/2022
2134,57801,Cancelled,3/20/2022,3/21/2022,1,161,2198,465,3/19/2022
2515,58429,Cancelled,4/19/2022,4/27/2022,1,955,17150,3628,3/19/2022
2620,58429,Cancelled,4/19/2022,4/27/2022,1,400,16110,3408,3/19/2022
2653,58429,Stayed,4/19/2022,4/27/2022,1,417,14425,3051,3/19/2022
2654,58429,Stayed,4/19/2022,4/27/2022,1,417,14425,3051,3/19/2022
2894,66896,Cancelled,3/19/2022,3/20/2022,1,44,2144,453,3/19/2022
2701,68193,No Show,4/11/2022,4/13/2022,1,703,5587,1183,3/19/2022
2718,68193,Cancelled,4/11/2022,4/13/2022,1,704,4230,895,3/19/2022
2082,69650,Stayed,3/19/2022,3/20/2022,3,402,4091,866,3/19/2022
2753,87734,Stayed,3/19/2022,3/20/2022,1,541,2664,563,3/19/2022
2939,98742,Stayed,3/20/2022,3/21/2022,1,211,3639,770,3/19/2022
